what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.file.save,1457323192093
activated,editor,org.eclipse.ui.browser,3.2.201.v20080708_34x,org.eclipse.ui.browser.editor,1457323193671
activated,view,org.eclipse.ui.navigator.resources,3.3.101.M20080910-0800,org.eclipse.ui.navigator.ProjectExplorer,1457323204812
activated,editor,org.eclipse.wst.html.ui,1.0.302.v200810291731,org.eclipse.wst.html.core.htmlsource.source,1457323205062
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.file.save,1457323229656
activated,editor,org.eclipse.ui.browser,3.2.201.v20080708_34x,org.eclipse.ui.browser.editor,1457323230468
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1457323232593
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1457323237359
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1457323238781
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1457323241062
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1457323243265
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1457323252203
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.edit.copy,1457323254468
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1457323254937
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1457323262812
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1457323274734
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1457323280781
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1457323282031
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1457323295968
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1457323296328
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1457323356156
opened,editor,org.eclipse.ui.browser,3.2.201.v20080708_34x,org.eclipse.ui.browser.editor,1457323361750
activated,editor,org.eclipse.ui.browser,3.2.201.v20080708_34x,org.eclipse.ui.browser.editor,1457323361796
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.edit.copy,1457323366109
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1457323366718
