what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1457325978062
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1457326019703
activated,editor,org.eclipse.ui.browser,3.2.201.v20080708_34x,org.eclipse.ui.browser.editor,1457326022078
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.edit.copy,1457326023937
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1457326027890
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1457326027906
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1457326028031
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1457326030890
activated,editor,org.eclipse.jst.jsp.ui,1.1.312.v200901290909,org.eclipse.jst.jsp.core.jspsource.source,1457326038875
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.file.save,1457326041546
activated,editor,org.eclipse.ui.browser,3.2.201.v20080708_34x,org.eclipse.ui.browser.editor,1457326044000
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1457326045781
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1457326050500
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1457326053250
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1457326074250
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1457326078843
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1457326097828
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1457326099031
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1457326132609
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1457326135890
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1457326138640
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1457326143578
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1457326143593
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1457326143718
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1457326171546
